Frame,Timestamp_sec,YOLO_Inference_ms,YOLO_Objects,YOLO_Speed_objs_per_ms,MP_Inference_ms,MP_Objects,MP_Speed_objs_per_ms
3230,107.77433333333333,200.86002349853516,9,0.044807323245511996,200.98114013671875,6,0.029853547431955358
3235,107.94116666666667,189.51892852783203,12,0.063318214,189.60905075073242,7,0.036918069
3240,108.108,202.7609348297119,11,0.054251081,202.84509658813477,7,0.034509092
3245,108.27483333333333,205.57904243469238,13,0.063236018,205.70778846740723,6,0.029167588
3250,108.44166666666666,216.70985221862793,11,0.050759114,216.84503555297852,6,0.027669529
3255,108.6085,202.01706886291504,12,0.059400921,202.14509963989258,7,0.034628591
3260,108.77533333333334,198.98605346679688,12,0.060305734,199.4771957397461,8,0.040104835
3265,108.94216666666667,194.64397430419922,16,0.082201363,195.12009620666504,8,0.04100039
3270,109.10900000000001,197.45516777038574,12,0.060773289,197.5729465484619,9,0.045552795
3275,109.27583333333334,195.8308219909668,12,0.061277381558218304,195.9531307220459,9,0.045929350385150274
3280,109.44266666666667,203.95803451538086,11,0.053932663286037255,204.1327953338623,7,0.034291403
3285,109.6095,196.45977020263672,10,0.050901006296024814,196.57588005065918,7,0.035609658713958416
3290,109.77633333333334,192.48700141906738,10,0.05195156,192.60025024414062,9,0.046728911247994616
3295,109.94316666666667,193.67194175720215,9,0.046470334929996714,194.21982765197754,10,0.051488048984983124
3300,110.11,200.89387893676758,9,0.044799772,201.0049819946289,9,0.044775009607674755
3305,110.27683333333333,200.98209381103516,14,0.069657947,201.10797882080078,10,0.049724531
3310,110.44366666666667,206.17294311523438,13,0.063053861,206.30693435668945,11,0.053318615
3315,110.6105,236.17792129516602,12,0.050809152,236.3882064819336,10,0.042303295
3320,110.77733333333333,214.72907066345215,10,0.046570313,214.86306190490723,12,0.055849525
3325,110.94416666666667,221.7879295349121,11,0.049596928,221.8799591064453,11,0.049576357
3330,111.111,226.42898559570312,12,0.052996748,226.51410102844238,9,0.039732626
3335,111.27783333333333,224.7631549835205,12,0.053389534,224.85113143920898,11,0.048921257
3340,111.44466666666666,295.11094093322754,11,0.037274118,295.25303840637207,11,0.037256179
3345,111.6115,202.89206504821777,13,0.064073477,203.08208465576172,10,0.049241173
3350,111.77833333333334,213.14191818237305,10,0.046917096764811816,213.2716178894043,9,0.042199708
3355,111.94516666666667,273.12326431274414,10,0.036613504987071846,273.2999324798584,9,0.032930853
3360,112.11200000000001,226.3629436,11,0.048594526,226.44996643066406,9,0.039743879
3365,112.27883333333334,209.0322971343994,12,0.057407396677483194,209.11884307861328,10,0.047819698372378316
3370,112.44566666666667,215.5609130859375,12,0.055668719,215.6510353088379,10,0.046371213
3375,112.6125,222.7170467376709,11,0.049390023,222.81384468078613,12,0.053856617470030996
3380,112.77933333333334,280.0459861755371,12,0.042850105312626105,280.1368236541748,11,0.039266526465579384
3385,112.94616666666667,245.94402313232422,13,0.052857556099282256,246.24395370483398,13,0.052793174428894814
3390,113.113,291.9318675994873,15,0.051381852,292.0360565185547,14,0.047939286
3395,113.27983333333333,210.04700660705566,14,0.066651747,210.3102207183838,13,0.061813449
3400,113.44666666666667,236.2968921661377,12,0.050783570998313994,236.58299446105957,13,0.054949004384758256
3405,113.6135,247.4827766418457,12,0.048488223,247.56598472595215,14,0.05655058
3410,113.78033333333333,232.83624649047852,13,0.055833231277122544,232.9261302947998,12,0.051518479
3415,113.94716666666667,288.61117362976074,11,0.038113562,288.70677947998047,14,0.048492106853939634
3420,114.114,313.04287910461426,16,0.051111208936501756,313.27295303344727,13,0.041497358371094445
3425,114.28083333333333,219.6359634399414,12,0.054635861140661296,219.9087142944336,11,0.050020755
3430,114.44766666666666,205.22403717041016,15,0.073090853,205.32798767089844,13,0.063313337
3435,114.6145,257.1299076080322,15,0.058336271,257.2152614593506,12,0.04665353
3440,114.78133333333334,220.69096565246582,14,0.063437123,220.77417373657227,11,0.049824668
3445,114.94816666666667,266.2482261657715,13,0.048826616,266.3428783416748,12,0.045054706
3450,115.11500000000001,218.13583374023438,14,0.064180193,218.22476387023926,11,0.050406745
3455,115.28183333333334,277.21214294433594,18,0.064932221,277.3003578186035,13,0.046880574
3460,115.44866666666667,231.74715042114258,18,0.077670858,231.8427562713623,13,0.056072487
3465,115.6155,252.0439624786377,15,0.059513427,252.14004516601562,11,0.043626548860008774
3470,115.78233333333334,283.4501266479492,12,0.042335489992227957,283.8141918182373,12,0.042281184
3475,115.94916666666667,225.46887397766113,13,0.057657626,225.6491184234619,14,0.062043229
3480,116.116,271.7111110687256,12,0.044164554,271.85583114624023,10,0.036784203
3485,116.28283333333333,237.23196983337402,15,0.063229252,237.3361587524414,12,0.050561196
3490,116.44966666666667,215.8060073852539,13,0.060239286929545846,215.89398384094238,12,0.055582836
